car_company,model_ID,mileage,engine_power,registration_date,fuel,car_paint_color,car_type,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,sold_date,car_price
Edureka_motors,520,212548,120,01-08-2010,diesel,grey,sedan,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,01-02-2018,13200
Edureka_motors,X6 M,94673,225,01-10-2013,diesel,blue,suv,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,01-07-2018,39500
Edureka_motors,316,79964,85,01-09-2013,diesel,white,estate,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-02-2018,12900
Edureka_motors,520,94648,160,01-02-2013,diesel,grey,sedan,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,01-04-2018,16700
Edureka_motors,430 Gran Coupé,162327,190,01-07-2014,diesel,black,coupe,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,01-05-2018,23300
Edureka_motors,X3,144658,135,01-08-2013,diesel,silver,suv,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,01-07-2018,19300
Edureka_motors,530,225957,190,01-11-2013,diesel,black,sedan,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,01-03-2018,21600
Edureka_motors,318 Gran Turismo,104861,100,01-02-2015,diesel,brown,hatchback,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,01-06-2018,18600
Edureka_motors,X5,207541,173,01-07-2007,diesel,silver,suv,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,01-08-2018,13400
Edureka_motors,520,156663,120,01-04-2013,diesel,beige,estate,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-08-2018,14200
Edureka_motors,X3,129915,140,01-09-2014,diesel,grey,suv,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,01-04-2018,25800
Edureka_motors,525,136581,160,01-06-2013,diesel,black,estate,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,01-04-2018,16500
Edureka_motors,535,98521,224,01-09-2011,petrol,black,sedan,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,01-06-2018,14000
Edureka_motors,530,5578,195,01-11-2016,diesel,grey,sedan,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,01-02-2018,62500
Edureka_motors,316,172239,85,01-10-2010,diesel,black,sedan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-05-2018,7000
Edureka_motors,320,158352,120,01-12-2013,diesel,grey,sedan,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,01-03-2018,18500
Edureka_motors,X3,59934,140,01-03-2015,diesel,silver,suv,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,01-07-2018,28700
Edureka_motors,X3,122008,140,01-04-2015,diesel,grey,suv,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,01-03-2018,25600
Edureka_motors,116,153985,85,01-11-2012,diesel,silver,hatchback,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,01-05-2018,9300
Edureka_motors,X6,167595,155,01-03-2011,diesel,black,suv,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,01-06-2018,26100
Edureka_motors,116,164467,85,01-07-2012,diesel,grey,hatchback,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,01-04-2018,9500
Edureka_motors,X5,179375,155,01-09-2009,diesel,black,suv,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,01-04-2018,15000
Edureka_motors,316,143651,85,01-05-2013,diesel,blue,estate,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,01-03-2018,14900
Edureka_motors,320,101974,135,01-06-2014,diesel,grey,estate,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-06-2018,14900
Edureka_motors,X1,135007,105,01-02-2013,diesel,black,suv,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-07-2018,6000
Edureka_motors,325,65034,160,01-10-2013,diesel,blue,estate,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,01-06-2018,21100
Edureka_motors,520,144295,135,01-01-2014,diesel,black,estate,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,01-05-2018,13200
Edureka_motors,X3,125180,100,01-06-2013,diesel,beige,suv,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-06-2018,13700
Edureka_motors,330,110465,180,01-03-2012,diesel,grey,estate,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,01-04-2018,13700
Edureka_motors,520,87221,135,01-05-2012,diesel,silver,estate,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,01-08-2018,20400
Edureka_motors,320,162550,122,01-12-2013,diesel,black,estate,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,01-02-2018,12100
Edureka_motors,X5,64729,190,01-04-2015,diesel,grey,suv,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,01-09-2018,48200
Edureka_motors,320,163601,120,01-12-2013,diesel,beige,estate,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,01-01-2018,11700
Edureka_motors,X4,182721,140,01-09-2014,diesel,grey,suv,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,01-04-2018,19400
Edureka_motors,X1,145781,85,01-12-2012,diesel,blue,suv,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-01-2018,10200
Edureka_motors,X3,72760,120,01-08-2012,diesel,silver,suv,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,01-05-2018,21100
Edureka_motors,520,255773,120,01-02-2011,diesel,grey,estate,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,01-02-2018,9900
Edureka_motors,116,146485,85,01-05-2013,diesel,blue,hatchback,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-04-2018,8000
Edureka_motors,640,69768,230,01-01-2012,diesel,black,coupe,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,01-04-2018,36900
Edureka_motors,320,164973,135,01-01-2013,diesel,blue,estate,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-04-2018,800
Edureka_motors,320,129339,135,01-11-2012,diesel,blue,estate,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,01-05-2018,12600
Edureka_motors,318,132195,100,01-08-2013,diesel,grey,sedan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-06-2018,8600
Edureka_motors,318,157064,100,01-04-2013,diesel,grey,sedan,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,01-09-2018,13200
Edureka_motors,320,185354,120,01-08-2013,diesel,black,sedan,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-04-2018,12300
Edureka_motors,318,139736,100,01-02-2009,diesel,grey,estate,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-04-2018,5800
Edureka_motors,435 Gran Coupé,97806,230,01-08-2015,diesel,black,coupe,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,01-03-2018,31500
Edureka_motors,118,53952,110,01-10-2015,diesel,blue,hatchback,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-06-2018,12300
Edureka_motors,X1,88251,135,01-09-2014,diesel,black,suv,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,01-06-2018,18300
Edureka_motors,525,171555,150,01-08-2011,diesel,black,sedan,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,01-07-2018,16100
Edureka_motors,118,165497,105,01-06-2013,diesel,grey,subcompact,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-03-2018,7900
Edureka_motors,320,162264,135,01-09-2013,diesel,grey,sedan,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,01-08-2018,12700
Edureka_motors,318 Gran Turismo,191392,100,01-01-2014,diesel,black,hatchback,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,01-08-2018,12100
Edureka_motors,320,157195,120,01-02-2012,diesel,black,sedan,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-06-2018,11900
Edureka_motors,X1,127708,135,01-03-2013,diesel,black,suv,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,01-08-2018,20500
Edureka_motors,116,113052,85,01-03-2011,diesel,black,subcompact,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-02-2018,6500
Edureka_motors,518,125566,100,01-07-2014,diesel,grey,sedan,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,01-05-2018,19100
Edureka_motors,116,111308,85,01-02-2006,petrol,black,hatchback,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,01-08-2018,3500
Edureka_motors,520,271181,100,01-05-2002,diesel,blue,estate,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-02-2018,800
Edureka_motors,320,160911,135,01-03-2014,diesel,white,estate,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,01-02-2018,13600
Edureka_motors,X6,168655,155,01-03-2011,diesel,black,suv,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,01-07-2018,26500
Edureka_motors,520,113557,140,01-03-2015,diesel,black,sedan,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,01-05-2018,24800
Edureka_motors,135,87304,225,01-09-2011,petrol,white,coupe,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,01-05-2018,23500
Edureka_motors,X4,111237,190,01-06-2015,diesel,silver,suv,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,01-04-2018,26300
Edureka_motors,118,89403,105,01-08-2012,diesel,blue,hatchback,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,01-03-2018,13700
Edureka_motors,316,92732,85,01-09-2013,diesel,grey,estate,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-06-2018,9400
Edureka_motors,X1,187698,100,01-09-2012,diesel,white,suv,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,01-05-2018,9900
Edureka_motors,X5,92488,190,01-07-2014,diesel,grey,suv,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,01-04-2018,32500
Edureka_motors,520,225811,120,01-07-2011,diesel,black,sedan,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-01-2018,13200
Edureka_motors,X3,82927,140,01-09-2014,diesel,blue,suv,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,01-08-2018,25500
Edureka_motors,320,292178,110,01-09-2002,diesel,grey,estate,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-07-2018,1600
Edureka_motors,320,136065,120,01-01-2013,diesel,black,sedan,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,01-07-2018,13800
Edureka_motors,320,138190,120,01-10-2013,diesel,blue,estate,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-09-2018,12500
Edureka_motors,X5 M,65187,190,01-05-2014,diesel,grey,suv,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,01-04-2018,42200
Edureka_motors,325,51279,160,01-04-2015,diesel,white,sedan,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,01-07-2018,16300
Edureka_motors,116,10708,85,01-08-2016,diesel,grey,hatchback,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-07-2018,11100
Edureka_motors,116,199943,85,01-10-2013,diesel,black,hatchback,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-08-2018,8300
Edureka_motors,116,116538,85,01-10-2009,diesel,white,hatchback,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-03-2018,6700
Edureka_motors,518,147098,105,01-01-2014,diesel,black,estate,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,01-03-2018,9600
Edureka_motors,318 Gran Turismo,149038,100,01-11-2013,diesel,blue,hatchback,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-09-2018,13000
Edureka_motors,X5,128550,280,01-05-2014,diesel,black,suv,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,01-06-2018,44700
Edureka_motors,520,149135,135,01-07-2013,diesel,black,estate,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,01-02-2018,15000
Edureka_motors,320,156392,120,01-12-2013,diesel,grey,estate,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,01-02-2018,12100
Edureka_motors,X3,192095,120,01-08-2012,diesel,black,suv,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,01-04-2018,15000
Edureka_motors,X3,117624,120,01-05-2013,diesel,grey,suv,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,01-07-2018,21400
Edureka_motors,316,156627,85,01-05-2013,diesel,blue,estate,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-09-2018,9000
Edureka_motors,525,95874,160,01-01-2014,diesel,beige,sedan,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,01-04-2018,28000
Edureka_motors,X4,53055,140,01-07-2015,diesel,black,suv,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,01-08-2018,23800
Edureka_motors,520,205835,120,01-11-2010,diesel,grey,sedan,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-05-2018,13600
Edureka_motors,740,233190,225,01-05-2012,diesel,black,sedan,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,01-03-2018,24100
Edureka_motors,116,151334,85,01-04-2013,diesel,white,hatchback,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-06-2018,9400
Edureka_motors,118,106597,100,01-08-2013,diesel,black,hatchback,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-05-2018,9000
Edureka_motors,318,148986,100,01-01-2014,diesel,black,estate,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-04-2018,12300
Edureka_motors,320,147448,120,01-10-2012,diesel,blue,estate,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-06-2018,9400
Edureka_motors,525,266641,85,01-03-1999,diesel,black,sedan,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-06-2018,800
Edureka_motors,320,176269,135,01-02-2013,diesel,black,estate,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-03-2018,3700
Edureka_motors,318 Gran Turismo,139767,105,01-11-2013,diesel,blue,hatchback,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,01-07-2018,14600
Edureka_motors,318 Gran Turismo,200579,100,01-01-2014,diesel,white,hatchback,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,01-09-2018,13300
Edureka_motors,320,130152,135,01-01-2014,diesel,black,sedan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-05-2018,9600
Edureka_motors,X3,184949,140,01-08-2014,diesel,white,suv,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,01-01-2018,22300
Edureka_motors,330,152862,190,01-05-2013,diesel,white,estate,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,01-05-2018,19000
Edureka_motors,525,245352,130,01-08-2006,diesel,green,estate,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,01-04-2018,6900
Edureka_motors,318,21858,105,01-03-2013,diesel,blue,sedan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,01-03-2018,15600
Edureka_motors,320,123083,120,01-07-2013,diesel,blue,sedan,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,01-02-2018,15500
Edureka_motors,316,188994,85,01-04-2013,diesel,grey,estate,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-07-2018,8800
Edureka_motors,530,119888,190,01-06-2014,diesel,grey,sedan,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,01-05-2018,26700
Edureka_motors,318 Gran Turismo,176050,100,01-02-2014,diesel,black,hatchback,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,01-05-2018,15900
Edureka_motors,120,49069,135,01-11-2014,diesel,blue,hatchback,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,01-04-2018,20300
Edureka_motors,320,143455,135,01-07-2014,diesel,black,estate,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,01-03-2018,14600
Edureka_motors,X5,124274,190,01-06-2014,diesel,grey,suv,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,01-08-2018,34200
Edureka_motors,528,134835,180,01-01-2015,petrol,blue,sedan,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,01-08-2018,26300
Edureka_motors,320,151490,135,01-11-2012,diesel,black,estate,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,01-04-2018,11700
Edureka_motors,420,46706,120,01-04-2014,diesel,blue,coupe,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,01-06-2018,24100
Edureka_motors,X3,89187,120,01-03-2012,diesel,grey,suv,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,01-03-2018,17300
Edureka_motors,320 Gran Turismo,116906,135,01-10-2014,diesel,beige,sedan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-04-2018,16700
Edureka_motors,320,187837,135,01-04-2013,diesel,black,estate,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,01-03-2018,15500
Edureka_motors,520,258439,100,01-11-2003,diesel,blue,estate,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-06-2018,1900
Edureka_motors,318,35987,105,01-02-2015,diesel,white,estate,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,01-06-2018,17300
Edureka_motors,320 Gran Turismo,100491,140,01-10-2015,diesel,black,hatchback,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,01-05-2018,18200
Edureka_motors,318,191319,100,01-02-2013,diesel,grey,estate,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-07-2018,10000
Edureka_motors,320,187454,120,01-01-2013,diesel,grey,estate,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,01-08-2018,14500
Edureka_motors,118,61993,105,01-07-2013,diesel,grey,hatchback,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-04-2018,10500
Edureka_motors,X1,48583,120,01-06-2013,diesel,grey,suv,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,01-08-2018,14600
Edureka_motors,320,121019,120,01-08-2014,diesel,brown,estate,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,01-02-2018,13100
Edureka_motors,318 Gran Turismo,29835,100,01-01-2015,diesel,black,hatchback,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-07-2018,23500
Edureka_motors,318,223953,90,01-02-2007,diesel,grey,estate,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-04-2018,4200
Edureka_motors,320 Gran Turismo,97154,135,01-10-2013,diesel,black,van,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,01-04-2018,22800
Edureka_motors,X1,129631,85,01-12-2013,diesel,blue,suv,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,01-09-2018,13100
Edureka_motors,320,151443,120,01-05-2012,diesel,black,estate,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,01-06-2018,10700
Edureka_motors,525,170871,160,01-05-2012,diesel,brown,sedan,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,01-02-2018,18600
Edureka_motors,X5,60380,180,01-09-2013,diesel,black,suv,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,01-06-2018,29000
Edureka_motors,318 Gran Turismo,211133,100,01-03-2014,diesel,blue,hatchback,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-05-2018,13400
Edureka_motors,525,115097,160,01-11-2013,diesel,black,estate,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,01-04-2018,14300
Edureka_motors,520,94089,135,01-09-2010,diesel,grey,estate,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,01-02-2018,14600
Edureka_motors,320,129312,120,01-07-2012,diesel,grey,sedan,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,01-06-2018,15100
Edureka_motors,318,271229,100,01-05-2010,diesel,black,estate,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,01-05-2018,7300
Edureka_motors,118,98490,105,01-01-2013,diesel,white,hatchback,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,01-03-2018,12800
Edureka_motors,X1,163396,100,01-09-2014,diesel,grey,suv,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-04-2018,13400
Edureka_motors,320,97634,120,01-06-2014,diesel,black,estate,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,01-03-2018,15100
Edureka_motors,116,110288,85,01-04-2013,diesel,red,hatchback,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,01-09-2018,7600
Edureka_motors,318,195644,100,01-10-2013,diesel,brown,estate,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-03-2018,10600
Edureka_motors,118,167897,105,01-09-2012,diesel,white,hatchback,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,01-08-2018,12900
Edureka_motors,418 Gran Coupé,153280,100,01-07-2014,diesel,black,hatchback,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,01-03-2018,20600
Edureka_motors,520,222415,135,01-07-2013,diesel,blue,sedan,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,01-07-2018,14800
Edureka_motors,X1,129815,85,01-07-2013,diesel,blue,suv,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-08-2018,11100
Edureka_motors,530 Gran Turismo,171770,190,01-11-2013,diesel,brown,sedan,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,01-05-2018,24400
Edureka_motors,320,161020,120,01-02-2013,diesel,silver,sedan,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-05-2018,13100
Edureka_motors,X6,10955,190,01-06-2016,diesel,black,suv,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,01-07-2018,61200
Edureka_motors,520,101435,120,01-08-2012,diesel,beige,sedan,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,01-07-2018,17100
Edureka_motors,420 Gran Coupé,78156,135,01-10-2014,diesel,blue,hatchback,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,01-02-2018,22400
Edureka_motors,318,158577,105,01-09-2013,diesel,black,estate,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,01-02-2018,11400
Edureka_motors,318,367523,87,01-09-1998,petrol,silver,sedan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-09-2018,700
Edureka_motors,520,80063,135,01-02-2014,diesel,silver,sedan,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,01-04-2018,24800
Edureka_motors,520,137917,120,01-09-2009,diesel,black,sedan,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,01-03-2018,10700
Edureka_motors,520,84454,120,01-08-2014,diesel,brown,estate,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,01-04-2018,21200
Edureka_motors,320,120794,135,01-02-2014,diesel,white,estate,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,01-02-2018,16400
Edureka_motors,420,147130,135,01-01-2014,diesel,black,coupe,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,01-04-2018,23200
Edureka_motors,118,133991,95,01-05-2006,petrol,black,subcompact,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-03-2018,5500
Edureka_motors,116,147708,85,01-08-2005,petrol,black,hatchback,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-03-2018,3300
Edureka_motors,320 Gran Turismo,55142,135,01-09-2013,diesel,blue,sedan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,01-02-2018,22600
Edureka_motors,X5,119245,225,01-04-2012,diesel,black,suv,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,01-02-2018,26100
Edureka_motors,316,92395,85,01-12-2013,diesel,black,sedan,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,01-03-2018,13600
Edureka_motors,318,142754,100,01-02-2013,diesel,black,sedan,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-03-2018,13600
Edureka_motors,316,105946,85,01-10-2014,diesel,blue,estate,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,01-09-2018,11700
Edureka_motors,520,66877,135,01-03-2014,diesel,white,estate,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,01-07-2018,19800
Edureka_motors,116,175983,85,01-03-2013,diesel,grey,hatchback,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,01-03-2018,11500
Edureka_motors,520,123829,135,01-10-2011,diesel,black,sedan,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,01-01-2018,17500
Edureka_motors,520,129287,135,01-09-2012,diesel,black,sedan,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,01-02-2018,16700
